2026-07-22T13:28:09.026946,511,551,False
2026-07-22T13:28:11.031556,512,551,True
2026-07-22T13:28:13.039976,512,551,True
2026-07-22T13:28:15.043559,512,552,True
2026-07-22T13:28:17.051187,512,552,True
2026-07-22T13:28:19.062996,512,553,True
2026-07-22T13:28:21.071090,512,555,True
2026-07-22T13:28:23.081337,512,556,True
2026-07-22T13:28:25.087150,512,556,True
2026-07-22T13:28:27.105336,513,557,True
2026-07-22T13:28:29.110899,514,557,True
2026-07-22T13:28:31.117681,514,557,True
2026-07-22T13:28:33.123430,514,557,True
2026-07-22T13:28:35.126723,514,557,True
2026-07-22T13:28:37.133642,515,558,True
2026-07-22T13:28:39.143053,516,559,True
2026-07-22T13:28:41.154818,516,560,True
2026-07-22T13:28:43.163446,516,560,True
2026-07-22T13:28:45.173456,516,561,True
2026-07-22T13:28:47.182804,516,562,True
2026-07-22T13:28:49.186539,517,562,True
2026-07-22T13:28:51.194454,517,562,True
2026-07-22T13:28:53.200852,517,562,True
2026-07-22T13:28:55.208996,517,563,True
2026-07-22T13:28:57.221525,518,563,True
2026-07-22T13:28:59.225400,518,564,True
2026-07-22T13:29:01.231045,519,564,True
2026-07-22T13:29:03.241194,520,564,True
2026-07-22T13:29:05.250739,521,564,True
2026-07-22T13:29:07.258782,522,564,True
2026-07-22T13:29:09.267408,522,564,True
2026-07-22T13:29:11.273139,523,564,True
2026-07-22T13:29:13.282841,523,564,True
2026-07-22T13:29:15.289993,523,564,True
2026-07-22T13:29:17.300514,524,564,True
2026-07-22T13:29:19.309135,524,566,True
2026-07-22T13:29:21.314227,525,566,True
2026-07-22T13:29:23.322550,525,566,True
2026-07-22T13:29:25.330911,526,566,True
2026-07-22T13:29:27.337306,526,567,True
2026-07-22T13:29:29.344936,526,568,True
2026-07-22T13:29:31.355342,526,568,True
2026-07-22T13:29:33.359365,527,568,True
2026-07-22T13:29:35.367164,528,568,True
2026-07-22T13:29:37.375080,529,568,True
2026-07-22T13:29:39.383958,530,568,True
2026-07-22T13:29:41.392095,530,569,True
2026-07-22T13:29:43.400451,530,570,True
2026-07-22T13:29:45.411985,530,571,True
2026-07-22T13:29:47.417017,530,572,True
2026-07-22T13:29:49.427302,530,573,True
2026-07-22T13:29:51.436196,530,573,True
2026-07-22T13:29:53.444895,530,574,True
2026-07-22T13:29:55.450436,530,574,True
2026-07-22T13:29:57.453823,531,575,True
2026-07-22T13:29:59.463465,531,575,True
2026-07-22T13:30:01.473664,531,575,True
2026-07-22T13:30:03.479693,531,576,True
2026-07-22T13:30:05.489142,531,578,True
2026-07-22T13:30:07.495976,531,578,True
2026-07-22T13:30:09.506233,532,578,True
2026-07-22T13:30:11.510135,532,578,True
2026-07-22T13:30:13.519028,532,578,True
2026-07-22T13:30:15.526369,533,579,True
2026-07-22T13:30:17.534238,534,579,True
2026-07-22T13:30:19.538392,534,580,True
2026-07-22T13:30:21.543488,534,581,False
2026-07-22T13:30:23.554979,534,583,True
2026-07-22T13:30:25.561763,535,583,True
2026-07-22T13:30:27.564685,535,583,True
2026-07-22T13:30:29.575057,535,583,True
2026-07-22T13:30:31.583579,535,583,True
2026-07-22T13:30:33.593677,535,583,True
2026-07-22T13:30:35.600941,535,583,True
2026-07-22T13:30:37.604388,536,584,True
2026-07-22T13:30:39.614015,537,584,True
2026-07-22T13:30:41.624350,537,584,True
2026-07-22T13:30:43.629319,537,584,True
2026-07-22T13:30:45.637268,537,585,True
2026-07-22T13:30:47.645499,537,585,True
2026-07-22T13:30:49.653206,537,585,True
2026-07-22T13:30:51.657933,537,585,True
2026-07-22T13:30:53.666594,537,586,True
2026-07-22T13:30:55.680607,537,588,True
2026-07-22T13:30:57.696882,537,589,True
2026-07-22T13:30:59.701231,538,590,True
2026-07-22T13:31:01.714919,538,590,True
2026-07-22T13:31:03.726934,538,590,True
2026-07-22T13:31:05.739119,538,591,True
2026-07-22T13:31:07.743929,538,593,True
2026-07-22T13:31:09.752387,538,594,True
2026-07-22T13:31:11.760580,538,595,True
2026-07-22T13:31:13.770155,540,595,True
2026-07-22T13:31:15.777814,540,596,True
2026-07-22T13:31:17.785111,540,596,True
2026-07-22T13:31:19.796850,540,596,True
2026-07-22T13:31:21.804571,540,596,True
2026-07-22T13:31:23.813316,540,596,True
2026-07-22T13:31:25.821850,540,596,True
2026-07-22T13:31:27.831222,541,596,True
2026-07-22T13:31:29.838844,541,597,True
2026-07-22T13:31:31.846155,542,597,True
2026-07-22T13:31:33.856808,542,599,True
2026-07-22T13:31:35.863319,543,599,True
2026-07-22T13:31:37.871146,543,600,True
2026-07-22T13:31:39.881909,543,600,True
2026-07-22T13:31:41.889292,543,602,True
2026-07-22T13:31:43.899582,543,602,True
2026-07-22T13:31:45.908097,543,602,True
2026-07-22T13:31:47.918928,543,602,True
2026-07-22T13:31:49.928837,544,602,True
2026-07-22T13:31:51.935985,544,603,True
2026-07-22T13:31:53.946510,544,603,True
2026-07-22T13:31:55.952792,545,604,True
2026-07-22T13:31:57.959540,545,604,True
2026-07-22T13:31:59.966210,545,604,True
2026-07-22T13:32:01.975438,545,604,True
2026-07-22T13:32:03.982682,546,605,True
2026-07-22T13:32:05.993059,547,605,True
2026-07-22T13:32:08.004141,548,605,True
2026-07-22T13:32:10.009674,549,605,True
2026-07-22T13:32:12.021380,550,606,True
2026-07-22T13:32:14.029636,550,606,True
2026-07-22T13:32:16.042348,551,607,True
2026-07-22T13:32:18.050351,551,608,True
2026-07-22T13:32:20.059003,551,608,True
2026-07-22T13:32:22.067368,551,608,True
2026-07-22T13:32:24.075822,553,608,True
2026-07-22T13:32:26.085319,553,608,True
2026-07-22T13:32:28.096108,553,609,True
2026-07-22T13:32:30.106023,553,609,True
2026-07-22T13:32:32.115944,553,609,True
2026-07-22T13:32:34.121551,553,609,True
2026-07-22T13:32:36.133136,553,610,True
2026-07-22T13:32:38.137556,553,612,True
2026-07-22T13:32:40.149092,553,612,True
2026-07-22T13:32:42.159803,553,612,True
2026-07-22T13:32:44.166861,553,612,True
2026-07-22T13:32:46.176560,554,612,True
2026-07-22T13:32:48.182417,554,614,True
2026-07-22T13:32:50.192143,555,614,True
2026-07-22T13:32:52.199652,555,614,True
2026-07-22T13:32:54.207544,555,614,True
2026-07-22T13:32:56.216371,555,615,True
2026-07-22T13:32:58.220428,556,615,True
2026-07-22T13:33:00.228734,556,615,True
2026-07-22T13:33:02.237716,556,615,True
2026-07-22T13:33:04.248954,557,615,True
2026-07-22T13:33:06.259943,557,616,True
2026-07-22T13:33:08.268638,557,618,True
2026-07-22T13:33:10.277228,559,618,True
2026-07-22T13:33:12.286122,559,619,True
